year,month,day,hour,PM2.5,TEMP,timestamp,Musim
2015,9,28,5,30.0,17.3,2015-09-28 05:00:00,Gugur
2015,9,28,6,28.0,17.3,2015-09-28 06:00:00,Gugur
2015,9,28,7,36.0,17.3,2015-09-28 07:00:00,Gugur
2015,9,28,8,48.0,17.8,2015-09-28 08:00:00,Gugur
2015,9,28,9,75.0,17.6,2015-09-28 09:00:00,Gugur
2015,9,28,10,91.0,17.1,2015-09-28 10:00:00,Gugur
2015,9,28,11,78.0,17.3,2015-09-28 11:00:00,Gugur
2015,9,28,12,53.0,17.4,2015-09-28 12:00:00,Gugur
2015,9,28,13,54.0,16.9,2015-09-28 13:00:00,Gugur
2015,9,28,14,50.0,17.2,2015-09-28 14:00:00,Gugur
2015,9,28,15,52.0,17.5,2015-09-28 15:00:00,Gugur
2015,9,28,16,52.0,17.9,2015-09-28 16:00:00,Gugur
2015,9,28,17,51.0,17.8,2015-09-28 17:00:00,Gugur
2015,9,28,18,47.0,17.4,2015-09-28 18:00:00,Gugur
2015,9,28,19,54.5,16.9,2015-09-28 19:00:00,Gugur
2015,9,28,20,62.0,16.8,2015-09-28 20:00:00,Gugur
2015,9,28,21,67.0,15.7,2015-09-28 21:00:00,Gugur
2015,9,28,22,77.0,15.5,2015-09-28 22:00:00,Gugur
2015,9,28,23,77.0,15.7,2015-09-28 23:00:00,Gugur
2015,9,29,0,82.0,15.5,2015-09-29 00:00:00,Gugur
2015,9,29,1,80.0,15.8,2015-09-29 01:00:00,Gugur
2015,9,29,2,80.0,15.6,2015-09-29 02:00:00,Gugur
2015,9,29,3,85.0,15.6,2015-09-29 03:00:00,Gugur
2015,9,29,4,81.0,15.5,2015-09-29 04:00:00,Gugur
2015,9,29,5,75.0,15.3,2015-09-29 05:00:00,Gugur
2015,9,29,6,70.0,15.2,2015-09-29 06:00:00,Gugur
2015,9,29,7,64.0,15.2,2015-09-29 07:00:00,Gugur
2015,9,29,8,56.0,15.1,2015-09-29 08:00:00,Gugur
2015,9,29,9,54.0,15.7,2015-09-29 09:00:00,Gugur
2015,9,29,10,57.0,15.5,2015-09-29 10:00:00,Gugur
2015,9,29,11,45.0,15.4,2015-09-29 11:00:00,Gugur
2015,9,29,12,44.0,15.3,2015-09-29 12:00:00,Gugur
2015,9,29,13,37.0,15.5,2015-09-29 13:00:00,Gugur
2015,9,29,14,34.0,15.1,2015-09-29 14:00:00,Gugur
2015,9,29,15,30.0,14.8,2015-09-29 15:00:00,Gugur
2015,9,29,16,31.0,14.7,2015-09-29 16:00:00,Gugur
2015,9,29,17,25.0,14.6,2015-09-29 17:00:00,Gugur
2015,9,29,18,29.0,14.4,2015-09-29 18:00:00,Gugur
2015,9,29,19,26.0,14.4,2015-09-29 19:00:00,Gugur
2015,9,29,20,27.0,14.6,2015-09-29 20:00:00,Gugur
2015,9,29,21,27.0,14.4,2015-09-29 21:00:00,Gugur
2015,9,29,22,24.0,13.9,2015-09-29 22:00:00,Gugur
2015,9,29,23,25.0,13.8,2015-09-29 23:00:00,Gugur
2015,9,30,0,20.0,13.8,2015-09-30 00:00:00,Gugur
2015,9,30,1,23.0,13.8,2015-09-30 01:00:00,Gugur
2015,9,30,2,24.0,13.7,2015-09-30 02:00:00,Gugur
2015,9,30,3,24.0,13.5,2015-09-30 03:00:00,Gugur
2015,9,30,4,21.0,13.5,2015-09-30 04:00:00,Gugur
2015,9,30,5,26.0,13.6,2015-09-30 05:00:00,Gugur
2015,9,30,6,22.0,13.7,2015-09-30 06:00:00,Gugur
2015,9,30,7,18.0,13.9,2015-09-30 07:00:00,Gugur
2015,9,30,8,24.0,14.6,2015-09-30 08:00:00,Gugur
2015,9,30,9,35.0,16.4,2015-09-30 09:00:00,Gugur
2015,9,30,10,35.0,18.2,2015-09-30 10:00:00,Gugur
2015,9,30,11,33.0,18.7,2015-09-30 11:00:00,Gugur
2015,9,30,12,23.0,19.7,2015-09-30 12:00:00,Gugur
2015,9,30,13,27.0,19.3,2015-09-30 13:00:00,Gugur
2015,9,30,14,27.0,19.0,2015-09-30 14:00:00,Gugur
2015,9,30,15,24.0,18.6,2015-09-30 15:00:00,Gugur
2015,9,30,16,29.0,18.2,2015-09-30 16:00:00,Gugur
2015,9,30,17,22.0,16.7,2015-09-30 17:00:00,Gugur
2015,9,30,18,31.0,16.1,2015-09-30 18:00:00,Gugur
2015,9,30,19,36.0,15.6,2015-09-30 19:00:00,Gugur
2015,9,30,20,41.0,15.1,2015-09-30 20:00:00,Gugur
2015,9,30,21,32.0,14.8,2015-09-30 21:00:00,Gugur
2015,9,30,22,30.0,14.6,2015-09-30 22:00:00,Gugur
2015,9,30,23,31.0,14.7,2015-09-30 23:00:00,Gugur
2015,10,1,0,41.0,14.7,2015-10-01 00:00:00,Gugur
2015,10,1,1,45.0,14.9,2015-10-01 01:00:00,Gugur
2015,10,1,2,20.0,15.4,2015-10-01 02:00:00,Gugur
2015,10,1,3,3.0,16.0,2015-10-01 03:00:00,Gugur
2015,10,1,4,7.0,15.6,2015-10-01 04:00:00,Gugur
2015,10,1,5,7.0,15.5,2015-10-01 05:00:00,Gugur
2015,10,1,6,3.0,14.7,2015-10-01 06:00:00,Gugur
2015,10,1,7,3.3333333333333335,14.5,2015-10-01 07:00:00,Gugur
2015,10,1,8,3.6666666666666665,15.3,2015-10-01 08:00:00,Gugur
2015,10,1,9,4.0,16.4,2015-10-01 09:00:00,Gugur
2015,10,1,10,5.0,16.9,2015-10-01 10:00:00,Gugur
2015,10,1,11,3.0,17.6,2015-10-01 11:00:00,Gugur
2015,10,1,12,8.0,18.5,2015-10-01 12:00:00,Gugur
2015,10,1,13,6.0,19.6,2015-10-01 13:00:00,Gugur
2015,10,1,14,7.0,20.4,2015-10-01 14:00:00,Gugur
2015,10,1,15,7.0,21.2,2015-10-01 15:00:00,Gugur
2015,10,1,16,11.0,21.5,2015-10-01 16:00:00,Gugur
2015,10,1,17,12.0,21.4,2015-10-01 17:00:00,Gugur
2015,10,1,18,11.0,20.2,2015-10-01 18:00:00,Gugur
2015,10,1,19,11.0,18.9,2015-10-01 19:00:00,Gugur
2015,10,1,20,17.0,17.0,2015-10-01 20:00:00,Gugur
2015,10,1,21,22.0,16.2,2015-10-01 21:00:00,Gugur
2015,10,1,22,19.0,13.0,2015-10-01 22:00:00,Gugur
2015,10,1,23,30.0,12.2,2015-10-01 23:00:00,Gugur
2015,10,2,0,22.0,11.7,2015-10-02 00:00:00,Gugur
2015,10,2,1,29.0,11.0,2015-10-02 01:00:00,Gugur
2015,10,2,2,24.0,10.4,2015-10-02 02:00:00,Gugur
2015,10,2,3,25.0,9.5,2015-10-02 03:00:00,Gugur
2015,10,2,4,19.0,10.5,2015-10-02 04:00:00,Gugur
2015,10,2,5,17.0,9.7,2015-10-02 05:00:00,Gugur
2015,10,2,6,20.0,9.4,2015-10-02 06:00:00,Gugur
2015,10,2,7,21.0,10.2,2015-10-02 07:00:00,Gugur
2015,10,2,8,19.0,16.3,2015-10-02 08:00:00,Gugur
2015,10,2,9,20.0,19.4,2015-10-02 09:00:00,Gugur
2015,10,2,10,26.0,21.0,2015-10-02 10:00:00,Gugur
2015,10,2,11,22.0,23.1,2015-10-02 11:00:00,Gugur
2015,10,2,12,21.0,24.3,2015-10-02 12:00:00,Gugur
2015,10,2,13,16.0,25.5,2015-10-02 13:00:00,Gugur
2015,10,2,14,17.0,25.9,2015-10-02 14:00:00,Gugur
2015,10,2,15,19.0,26.1,2015-10-02 15:00:00,Gugur
2015,10,2,16,19.0,25.8,2015-10-02 16:00:00,Gugur
2015,10,2,17,19.0,25.1,2015-10-02 17:00:00,Gugur
2015,10,2,18,21.0,23.6,2015-10-02 18:00:00,Gugur
2015,10,2,19,29.0,22.8,2015-10-02 19:00:00,Gugur
2015,10,2,20,42.0,21.8,2015-10-02 20:00:00,Gugur
2015,10,2,21,43.0,19.6,2015-10-02 21:00:00,Gugur
2015,10,2,22,39.0,18.5,2015-10-02 22:00:00,Gugur
2015,10,2,23,47.0,16.9,2015-10-02 23:00:00,Gugur
2015,10,3,0,46.0,15.6,2015-10-03 00:00:00,Gugur
2015,10,3,1,19.0,20.7,2015-10-03 01:00:00,Gugur
2015,10,3,2,10.0,19.0,2015-10-03 02:00:00,Gugur
2015,10,3,3,11.0,14.1,2015-10-03 03:00:00,Gugur
2015,10,3,4,14.0,13.3,2015-10-03 04:00:00,Gugur
2015,10,3,5,10.0,11.4,2015-10-03 05:00:00,Gugur
2015,10,3,6,8.0,9.9,2015-10-03 06:00:00,Gugur
2015,10,3,7,13.0,11.6,2015-10-03 07:00:00,Gugur
2015,10,3,8,14.0,17.2,2015-10-03 08:00:00,Gugur
2015,10,3,9,17.0,19.3,2015-10-03 09:00:00,Gugur
2015,10,3,10,14.0,20.2,2015-10-03 10:00:00,Gugur
2015,10,3,11,20.0,21.5,2015-10-03 11:00:00,Gugur
2015,10,3,12,27.0,22.4,2015-10-03 12:00:00,Gugur
2015,10,3,13,26.0,23.6,2015-10-03 13:00:00,Gugur
2015,10,3,14,26.0,24.0,2015-10-03 14:00:00,Gugur
2015,10,3,15,26.0,24.1,2015-10-03 15:00:00,Gugur
2015,10,3,16,23.0,24.1,2015-10-03 16:00:00,Gugur
2015,10,3,17,27.0,23.5,2015-10-03 17:00:00,Gugur
2015,10,3,18,36.0,22.7,2015-10-03 18:00:00,Gugur
2015,10,3,19,39.0,21.6,2015-10-03 19:00:00,Gugur
2015,10,3,20,48.0,20.7,2015-10-03 20:00:00,Gugur
2015,10,3,21,52.0,16.6,2015-10-03 21:00:00,Gugur
2015,10,3,22,56.0,18.3,2015-10-03 22:00:00,Gugur
2015,10,3,23,63.0,15.2,2015-10-03 23:00:00,Gugur
2015,10,4,0,58.0,14.2,2015-10-04 00:00:00,Gugur
2015,10,4,1,63.0,14.1,2015-10-04 01:00:00,Gugur
2015,10,4,2,63.0,13.1,2015-10-04 02:00:00,Gugur
2015,10,4,3,69.0,12.7,2015-10-04 03:00:00,Gugur
2015,10,4,4,67.0,12.7,2015-10-04 04:00:00,Gugur
2015,10,4,5,62.0,12.7,2015-10-04 05:00:00,Gugur
2015,10,4,6,67.0,12.2,2015-10-04 06:00:00,Gugur
2015,10,4,7,55.0,12.5,2015-10-04 07:00:00,Gugur
2015,10,4,8,58.0,14.3,2015-10-04 08:00:00,Gugur
2015,10,4,9,58.0,16.2,2015-10-04 09:00:00,Gugur
2015,10,4,10,63.0,18.5,2015-10-04 10:00:00,Gugur
2015,10,4,11,77.0,19.7,2015-10-04 11:00:00,Gugur
2015,10,4,12,92.0,21.4,2015-10-04 12:00:00,Gugur
2015,10,4,13,106.0,22.9,2015-10-04 13:00:00,Gugur
2015,10,4,14,117.0,24.2,2015-10-04 14:00:00,Gugur
2015,10,4,15,130.0,24.7,2015-10-04 15:00:00,Gugur
2015,10,4,16,156.0,24.5,2015-10-04 16:00:00,Gugur
2015,10,4,17,180.0,23.7,2015-10-04 17:00:00,Gugur
2015,10,4,18,193.0,20.1,2015-10-04 18:00:00,Gugur
2015,10,4,19,217.0,17.5,2015-10-04 19:00:00,Gugur
2015,10,4,20,224.0,17.0,2015-10-04 20:00:00,Gugur
2015,10,4,21,220.0,16.2,2015-10-04 21:00:00,Gugur
2015,10,4,22,208.0,15.5,2015-10-04 22:00:00,Gugur
2015,10,4,23,193.0,15.0,2015-10-04 23:00:00,Gugur
2015,10,5,0,185.0,14.8,2015-10-05 00:00:00,Gugur
2015,10,5,1,176.0,14.3,2015-10-05 01:00:00,Gugur
2015,10,5,2,161.0,13.7,2015-10-05 02:00:00,Gugur
2015,10,5,3,161.0,13.3,2015-10-05 03:00:00,Gugur
2015,10,5,4,160.0,12.9,2015-10-05 04:00:00,Gugur
2015,10,5,5,163.0,13.3,2015-10-05 05:00:00,Gugur
2015,10,5,6,166.0,12.6,2015-10-05 06:00:00,Gugur
2015,10,5,7,160.0,12.4,2015-10-05 07:00:00,Gugur
2015,10,5,8,180.0,14.2,2015-10-05 08:00:00,Gugur
2015,10,5,9,181.0,16.5,2015-10-05 09:00:00,Gugur
2015,10,5,10,199.0,18.5,2015-10-05 10:00:00,Gugur
2015,10,5,11,226.0,20.1,2015-10-05 11:00:00,Gugur
2015,10,5,12,245.0,21.6,2015-10-05 12:00:00,Gugur
2015,10,5,13,237.0,23.0,2015-10-05 13:00:00,Gugur
2015,10,5,14,253.0,24.1,2015-10-05 14:00:00,Gugur
2015,10,5,15,259.0,24.6,2015-10-05 15:00:00,Gugur
2015,10,5,16,254.0,24.3,2015-10-05 16:00:00,Gugur
2015,10,5,17,256.0,23.3,2015-10-05 17:00:00,Gugur
2015,10,5,18,205.0,20.8,2015-10-05 18:00:00,Gugur
2015,10,5,19,219.0,18.4,2015-10-05 19:00:00,Gugur
2015,10,5,20,259.0,17.4,2015-10-05 20:00:00,Gugur
2015,10,5,21,292.0,16.7,2015-10-05 21:00:00,Gugur
2015,10,5,22,310.0,16.5,2015-10-05 22:00:00,Gugur
2015,10,5,23,301.0,15.8,2015-10-05 23:00:00,Gugur
2015,10,6,0,361.0,15.7,2015-10-06 00:00:00,Gugur
2015,10,6,1,397.0,16.0,2015-10-06 01:00:00,Gugur
2015,10,6,2,377.0,15.0,2015-10-06 02:00:00,Gugur
2015,10,6,3,316.0,14.6,2015-10-06 03:00:00,Gugur
2015,10,6,4,287.0,14.6,2015-10-06 04:00:00,Gugur
2015,10,6,5,269.0,14.5,2015-10-06 05:00:00,Gugur
2015,10,6,6,247.0,13.8,2015-10-06 06:00:00,Gugur
2015,10,6,7,256.0,14.6,2015-10-06 07:00:00,Gugur
2015,10,6,8,270.0,15.8,2015-10-06 08:00:00,Gugur
2015,10,6,9,287.0,17.7,2015-10-06 09:00:00,Gugur
2015,10,6,10,262.0,19.7,2015-10-06 10:00:00,Gugur
2015,10,6,11,274.0,21.3,2015-10-06 11:00:00,Gugur
2015,10,6,12,281.0,23.1,2015-10-06 12:00:00,Gugur
2015,10,6,13,282.0,24.4,2015-10-06 13:00:00,Gugur
2015,10,6,14,271.0,25.2,2015-10-06 14:00:00,Gugur
2015,10,6,15,287.0,25.2,2015-10-06 15:00:00,Gugur
2015,10,6,16,333.0,24.5,2015-10-06 16:00:00,Gugur
2015,10,6,17,374.0,24.0,2015-10-06 17:00:00,Gugur
2015,10,6,18,342.0,21.3,2015-10-06 18:00:00,Gugur
2015,10,6,19,308.0,19.3,2015-10-06 19:00:00,Gugur
2015,10,6,20,347.0,18.9,2015-10-06 20:00:00,Gugur
2015,10,6,21,359.0,18.1,2015-10-06 21:00:00,Gugur
2015,10,6,22,357.0,17.9,2015-10-06 22:00:00,Gugur
2015,10,6,23,367.0,17.4,2015-10-06 23:00:00,Gugur
2015,10,7,0,370.0,17.1,2015-10-07 00:00:00,Gugur
2015,10,7,1,401.0,16.9,2015-10-07 01:00:00,Gugur
2015,10,7,2,390.0,16.9,2015-10-07 02:00:00,Gugur
2015,10,7,3,362.0,16.7,2015-10-07 03:00:00,Gugur
2015,10,7,4,354.0,17.0,2015-10-07 04:00:00,Gugur
2015,10,7,5,327.0,16.6,2015-10-07 05:00:00,Gugur
2015,10,7,6,314.0,16.1,2015-10-07 06:00:00,Gugur
2015,10,7,7,298.0,16.3,2015-10-07 07:00:00,Gugur
2015,10,7,8,298.0,17.0,2015-10-07 08:00:00,Gugur
2015,10,7,9,302.0,18.4,2015-10-07 09:00:00,Gugur
2015,10,7,10,316.0,20.4,2015-10-07 10:00:00,Gugur
2015,10,7,11,296.0,21.4,2015-10-07 11:00:00,Gugur
2015,10,7,12,310.0,22.7,2015-10-07 12:00:00,Gugur
2015,10,7,13,347.0,24.6,2015-10-07 13:00:00,Gugur
2015,10,7,14,361.0,25.0,2015-10-07 14:00:00,Gugur
2015,10,7,15,320.0,25.2,2015-10-07 15:00:00,Gugur
2015,10,7,16,284.0,24.9,2015-10-07 16:00:00,Gugur
2015,10,7,17,261.0,23.9,2015-10-07 17:00:00,Gugur
2015,10,7,18,258.0,22.3,2015-10-07 18:00:00,Gugur
2015,10,7,19,298.0,22.0,2015-10-07 19:00:00,Gugur
2015,10,7,20,347.0,21.8,2015-10-07 20:00:00,Gugur
2015,10,7,21,108.0,23.0,2015-10-07 21:00:00,Gugur
2015,10,7,22,13.0,21.7,2015-10-07 22:00:00,Gugur
2015,10,7,23,11.0,20.2,2015-10-07 23:00:00,Gugur
2015,10,8,0,7.0,18.8,2015-10-08 00:00:00,Gugur
2015,10,8,1,7.0,17.4,2015-10-08 01:00:00,Gugur
2015,10,8,2,8.0,16.8,2015-10-08 02:00:00,Gugur
2015,10,8,3,10.0,16.5,2015-10-08 03:00:00,Gugur
2015,10,8,4,15.0,15.9,2015-10-08 04:00:00,Gugur
2015,10,8,5,7.0,15.7,2015-10-08 05:00:00,Gugur
2015,10,8,6,5.0,14.6,2015-10-08 06:00:00,Gugur
2015,10,8,7,12.0,14.6,2015-10-08 07:00:00,Gugur
2015,10,8,8,13.0,15.4,2015-10-08 08:00:00,Gugur
2015,10,8,9,12.0,15.6,2015-10-08 09:00:00,Gugur
2015,10,8,10,5.0,16.4,2015-10-08 10:00:00,Gugur
2015,10,8,11,5.0,16.4,2015-10-08 11:00:00,Gugur
2015,10,8,12,5.0,16.9,2015-10-08 12:00:00,Gugur
2015,10,8,13,5.0,17.5,2015-10-08 13:00:00,Gugur
2015,10,8,14,6.0,18.4,2015-10-08 14:00:00,Gugur
2015,10,8,15,5.0,18.6,2015-10-08 15:00:00,Gugur
2015,10,8,16,5.0,18.9,2015-10-08 16:00:00,Gugur
2015,10,8,17,7.0,18.6,2015-10-08 17:00:00,Gugur
2015,10,8,18,8.0,17.6,2015-10-08 18:00:00,Gugur
2015,10,8,19,11.0,15.7,2015-10-08 19:00:00,Gugur
2015,10,8,20,13.0,16.0,2015-10-08 20:00:00,Gugur
2015,10,8,21,17.0,15.6,2015-10-08 21:00:00,Gugur
2015,10,8,22,19.0,15.0,2015-10-08 22:00:00,Gugur
2015,10,8,23,24.0,14.1,2015-10-08 23:00:00,Gugur
2015,10,9,0,32.0,12.0,2015-10-09 00:00:00,Gugur
2015,10,9,1,39.0,9.8,2015-10-09 01:00:00,Gugur
2015,10,9,2,36.0,8.7,2015-10-09 02:00:00,Gugur
2015,10,9,3,41.0,8.0,2015-10-09 03:00:00,Gugur
2015,10,9,4,39.0,7.8,2015-10-09 04:00:00,Gugur
2015,10,9,5,30.0,7.0,2015-10-09 05:00:00,Gugur
2015,10,9,6,30.0,6.2,2015-10-09 06:00:00,Gugur
2015,10,9,7,33.0,7.4,2015-10-09 07:00:00,Gugur
2015,10,9,8,37.0,12.6,2015-10-09 08:00:00,Gugur
2015,10,9,9,42.0,16.1,2015-10-09 09:00:00,Gugur
2015,10,9,10,23.0,18.2,2015-10-09 10:00:00,Gugur
2015,10,9,11,10.0,18.8,2015-10-09 11:00:00,Gugur
2015,10,9,12,7.0,19.1,2015-10-09 12:00:00,Gugur
2015,10,9,13,9.0,18.9,2015-10-09 13:00:00,Gugur
2015,10,9,14,3.0,18.8,2015-10-09 14:00:00,Gugur
2015,10,9,15,6.0,19.1,2015-10-09 15:00:00,Gugur
2015,10,9,16,4.0,18.4,2015-10-09 16:00:00,Gugur
2015,10,9,17,5.0,17.8,2015-10-09 17:00:00,Gugur
2015,10,9,18,3.0,15.7,2015-10-09 18:00:00,Gugur
2015,10,9,19,7.0,13.9,2015-10-09 19:00:00,Gugur
2015,10,9,20,10.0,13.3,2015-10-09 20:00:00,Gugur
2015,10,9,21,7.0,12.6,2015-10-09 21:00:00,Gugur
2015,10,9,22,10.0,12.1,2015-10-09 22:00:00,Gugur
2015,10,9,23,9.0,11.4,2015-10-09 23:00:00,Gugur
2015,10,10,0,10.0,11.1,2015-10-10 00:00:00,Gugur
2015,10,10,1,5.0,10.6,2015-10-10 01:00:00,Gugur
2015,10,10,2,9.0,9.9,2015-10-10 02:00:00,Gugur
2015,10,10,3,5.0,10.4,2015-10-10 03:00:00,Gugur
2015,10,10,4,6.0,10.1,2015-10-10 04:00:00,Gugur
2015,10,10,5,5.0,9.9,2015-10-10 05:00:00,Gugur
2015,10,10,6,4.0,9.7,2015-10-10 06:00:00,Gugur
2015,10,10,7,4.0,9.6,2015-10-10 07:00:00,Gugur
2015,10,10,8,4.0,10.6,2015-10-10 08:00:00,Gugur
2015,10,10,9,6.0,11.8,2015-10-10 09:00:00,Gugur
2015,10,10,10,5.0,12.8,2015-10-10 10:00:00,Gugur
2015,10,10,11,7.0,14.0,2015-10-10 11:00:00,Gugur
2015,10,10,12,9.0,14.4,2015-10-10 12:00:00,Gugur
2015,10,10,13,7.0,14.2,2015-10-10 13:00:00,Gugur
2015,10,10,14,5.0,14.7,2015-10-10 14:00:00,Gugur
2015,10,10,15,3.0,14.5,2015-10-10 15:00:00,Gugur
2015,10,10,16,6.0,14.5,2015-10-10 16:00:00,Gugur
2015,10,10,17,9.0,14.0,2015-10-10 17:00:00,Gugur
2015,10,10,18,8.0,13.8,2015-10-10 18:00:00,Gugur
2015,10,10,19,8.0,13.6,2015-10-10 19:00:00,Gugur
2015,10,10,20,6.0,13.8,2015-10-10 20:00:00,Gugur
2015,10,10,21,5.0,14.1,2015-10-10 21:00:00,Gugur
2015,10,10,22,4.0,14.3,2015-10-10 22:00:00,Gugur
2015,10,10,23,6.0,14.2,2015-10-10 23:00:00,Gugur
2015,10,11,0,6.0,14.4,2015-10-11 00:00:00,Gugur
2015,10,11,1,5.0,14.8,2015-10-11 01:00:00,Gugur
2015,10,11,2,6.0,14.8,2015-10-11 02:00:00,Gugur
2015,10,11,3,9.0,14.9,2015-10-11 03:00:00,Gugur
2015,10,11,4,6.0,14.7,2015-10-11 04:00:00,Gugur
2015,10,11,5,3.0,14.8,2015-10-11 05:00:00,Gugur
2015,10,11,6,5.0,14.8,2015-10-11 06:00:00,Gugur
2015,10,11,7,5.0,14.9,2015-10-11 07:00:00,Gugur
2015,10,11,8,5.0,15.7,2015-10-11 08:00:00,Gugur
2015,10,11,9,9.0,16.5,2015-10-11 09:00:00,Gugur
2015,10,11,10,9.0,17.2,2015-10-11 10:00:00,Gugur
2015,10,11,11,11.0,18.6,2015-10-11 11:00:00,Gugur
2015,10,11,12,12.0,19.7,2015-10-11 12:00:00,Gugur
2015,10,11,13,8.0,19.7,2015-10-11 13:00:00,Gugur
2015,10,11,14,8.0,20.7,2015-10-11 14:00:00,Gugur
2015,10,11,15,9.0,21.0,2015-10-11 15:00:00,Gugur
2015,10,11,16,8.0,21.8,2015-10-11 16:00:00,Gugur
2015,10,11,17,10.0,21.7,2015-10-11 17:00:00,Gugur
2015,10,11,18,11.0,18.7,2015-10-11 18:00:00,Gugur
2015,10,11,19,13.0,20.0,2015-10-11 19:00:00,Gugur
2015,10,11,20,16.0,19.8,2015-10-11 20:00:00,Gugur
2015,10,11,21,14.0,19.3,2015-10-11 21:00:00,Gugur
2015,10,11,22,7.0,18.4,2015-10-11 22:00:00,Gugur
2015,10,11,23,6.0,17.8,2015-10-11 23:00:00,Gugur
2015,10,12,0,8.0,18.2,2015-10-12 00:00:00,Gugur
2015,10,12,1,6.0,16.9,2015-10-12 01:00:00,Gugur
2015,10,12,2,8.0,17.1,2015-10-12 02:00:00,Gugur
2015,10,12,3,9.0,11.3,2015-10-12 03:00:00,Gugur
2015,10,12,4,11.0,16.0,2015-10-12 04:00:00,Gugur
2015,10,12,5,13.0,13.7,2015-10-12 05:00:00,Gugur
2015,10,12,6,13.0,9.5,2015-10-12 06:00:00,Gugur
2015,10,12,7,13.0,9.5,2015-10-12 07:00:00,Gugur
2015,10,12,8,18.0,15.9,2015-10-12 08:00:00,Gugur
2015,10,12,9,24.0,18.9,2015-10-12 09:00:00,Gugur
2015,10,12,10,15.0,19.9,2015-10-12 10:00:00,Gugur
2015,10,12,11,14.0,21.3,2015-10-12 11:00:00,Gugur
2015,10,12,12,12.0,22.5,2015-10-12 12:00:00,Gugur
2015,10,12,13,9.0,23.9,2015-10-12 13:00:00,Gugur
2015,10,12,14,10.0,24.6,2015-10-12 14:00:00,Gugur
2015,10,12,15,8.0,25.1,2015-10-12 15:00:00,Gugur
2015,10,12,16,9.0,25.2,2015-10-12 16:00:00,Gugur
2015,10,12,17,12.0,23.9,2015-10-12 17:00:00,Gugur
2015,10,12,18,14.0,22.1,2015-10-12 18:00:00,Gugur
2015,10,12,19,21.0,20.9,2015-10-12 19:00:00,Gugur
2015,10,12,20,22.0,20.7,2015-10-12 20:00:00,Gugur
2015,10,12,21,27.0,20.2,2015-10-12 21:00:00,Gugur
2015,10,12,22,26.0,18.9,2015-10-12 22:00:00,Gugur
2015,10,12,23,27.0,14.9,2015-10-12 23:00:00,Gugur
2015,10,13,0,28.0,12.2,2015-10-13 00:00:00,Gugur
2015,10,13,1,34.0,11.0,2015-10-13 01:00:00,Gugur
2015,10,13,2,41.0,9.9,2015-10-13 02:00:00,Gugur
2015,10,13,3,43.0,9.3,2015-10-13 03:00:00,Gugur
2015,10,13,4,28.0,8.6,2015-10-13 04:00:00,Gugur
2015,10,13,5,20.0,8.6,2015-10-13 05:00:00,Gugur
2015,10,13,6,20.0,8.0,2015-10-13 06:00:00,Gugur
2015,10,13,7,26.0,8.6,2015-10-13 07:00:00,Gugur
2015,10,13,8,25.0,15.6,2015-10-13 08:00:00,Gugur
2015,10,13,9,21.0,18.2,2015-10-13 09:00:00,Gugur
2015,10,13,10,24.0,20.6,2015-10-13 10:00:00,Gugur
2015,10,13,11,24.0,22.7,2015-10-13 11:00:00,Gugur
2015,10,13,12,19.0,24.2,2015-10-13 12:00:00,Gugur
2015,10,13,13,17.0,25.3,2015-10-13 13:00:00,Gugur
2015,10,13,14,18.0,26.5,2015-10-13 14:00:00,Gugur
2015,10,13,15,17.0,26.9,2015-10-13 15:00:00,Gugur
2015,10,13,16,16.0,26.7,2015-10-13 16:00:00,Gugur
2015,10,13,17,24.0,24.9,2015-10-13 17:00:00,Gugur
2015,10,13,18,29.0,21.8,2015-10-13 18:00:00,Gugur
2015,10,13,19,51.0,17.5,2015-10-13 19:00:00,Gugur
2015,10,13,20,71.0,15.9,2015-10-13 20:00:00,Gugur
2015,10,13,21,89.0,14.8,2015-10-13 21:00:00,Gugur
2015,10,13,22,97.0,13.2,2015-10-13 22:00:00,Gugur
2015,10,13,23,99.0,12.9,2015-10-13 23:00:00,Gugur
2015,10,14,0,96.0,12.6,2015-10-14 00:00:00,Gugur
2015,10,14,1,91.0,12.4,2015-10-14 01:00:00,Gugur
2015,10,14,2,85.0,13.4,2015-10-14 02:00:00,Gugur
2015,10,14,3,100.0,13.0,2015-10-14 03:00:00,Gugur
2015,10,14,4,119.0,11.5,2015-10-14 04:00:00,Gugur
2015,10,14,5,104.0,10.6,2015-10-14 05:00:00,Gugur
2015,10,14,6,110.0,11.5,2015-10-14 06:00:00,Gugur
2015,10,14,7,87.0,11.9,2015-10-14 07:00:00,Gugur
2015,10,14,8,89.0,13.7,2015-10-14 08:00:00,Gugur
2015,10,14,9,90.0,15.7,2015-10-14 09:00:00,Gugur
2015,10,14,10,98.0,16.7,2015-10-14 10:00:00,Gugur
2015,10,14,11,114.0,18.9,2015-10-14 11:00:00,Gugur
2015,10,14,12,118.0,19.9,2015-10-14 12:00:00,Gugur
2015,10,14,13,112.0,21.2,2015-10-14 13:00:00,Gugur
2015,10,14,14,98.0,21.4,2015-10-14 14:00:00,Gugur
2015,10,14,15,83.0,20.9,2015-10-14 15:00:00,Gugur
2015,10,14,16,91.0,20.7,2015-10-14 16:00:00,Gugur
2015,10,14,17,104.0,20.5,2015-10-14 17:00:00,Gugur
2015,10,14,18,112.0,17.5,2015-10-14 18:00:00,Gugur
